2
32,32
24,23
::Tileset
default
::CellInfo
0,32,0,0,0,0
0,32,0,0,1,0
0,0,672,0,2,0
0,0,704,0,3,0
0,96,0,0,4,0
0,64,0,0,5,0
0,0,672,0,6,0
0,0,704,0,7,0
0,32,0,0,8,0
0,32,0,0,9,0
0,32,0,0,10,0
0,32,0,0,11,0
0,32,0,0,12,0
0,32,0,0,13,0
0,32,0,0,14,0
0,32,0,0,15,0
0,32,0,0,16,0
0,32,0,0,17,0
0,32,0,0,18,0
0,32,0,0,19,0
0,32,0,0,20,0
0,32,0,0,21,0
0,32,0,0,22,0
0,32,0,1,0,0
0,32,0,1,1,0
0,0,672,1,2,0
0,0,704,1,3,0
0,64,0,1,4,0
0,64,0,1,5,0
0,0,672,1,6,0
0,0,704,1,7,0
0,32,0,1,8,0
0,32,0,1,9,0
0,32,0,1,10,0
0,32,0,1,11,0
0,32,0,1,12,0
0,32,0,1,13,0
0,32,0,1,14,0
0,32,0,1,15,0
0,32,0,1,16,0
0,32,0,1,17,0
0,32,0,1,18,0
0,32,0,1,19,0
0,32,0,1,20,0
0,32,0,1,21,0
0,32,0,1,22,0
0,32,0,2,0,0
0,32,0,2,1,0
0,0,672,2,2,0
0,0,704,2,3,0
0,64,0,2,4,0
0,64,0,2,5,0
0,0,672,2,6,0
0,0,704,2,7,0
0,32,0,2,8,0
0,32,0,2,9,0
0,32,0,2,10,0
0,32,0,2,11,0
0,32,0,2,12,0
0,32,0,2,13,0
0,32,0,2,14,0
0,32,0,2,15,0
0,32,0,2,16,0
0,32,0,2,17,0
0,32,0,2,18,0
0,32,0,2,19,0
0,32,0,2,20,0
0,32,0,2,21,0
0,32,0,2,22,0
0,32,0,3,0,0
0,32,0,3,1,0
0,0,672,3,2,0
0,0,704,3,3,0
0,64,0,3,4,0
0,96,0,3,5,0
0,0,672,3,6,0
0,0,704,3,7,0
0,32,0,3,8,0
0,32,0,3,9,0
0,32,0,3,10,0
0,32,0,3,11,0
0,32,0,3,12,0
0,32,0,3,13,0
0,32,0,3,14,0
0,32,0,3,15,0
0,32,0,3,16,0
0,32,0,3,17,0
0,32,0,3,18,0
0,32,0,3,19,0
0,32,0,3,20,0
0,32,0,3,21,0
0,32,0,3,22,0
0,32,0,4,0,0
0,32,0,4,1,0
0,0,672,4,2,0
0,0,704,4,3,0
0,96,0,4,4,0
0,96,0,4,5,0
0,0,672,4,6,0
0,0,704,4,7,0
0,32,0,4,8,0
0,32,0,4,9,0
0,32,0,4,10,0
0,32,0,4,11,0
0,32,0,4,12,0
0,32,0,4,13,0
0,32,0,4,14,0
0,32,0,4,15,0
0,32,0,4,16,0
0,32,0,4,17,0
0,32,0,4,18,0
0,32,0,4,19,0
0,32,0,4,20,0
0,32,0,4,21,0
0,32,0,4,22,0
0,32,0,5,0,0
0,32,0,5,1,0
0,0,672,5,2,0
0,0,704,5,3,0
0,96,0,5,4,0
0,64,0,5,5,0
0,0,640,5,6,0
0,0,640,5,7,0
0,0,640,5,8,0
0,0,640,5,9,0
0,0,640,5,10,0
0,0,640,5,11,0
0,0,640,5,12,0
0,0,640,5,13,0
0,0,672,5,14,0
0,0,704,5,15,0
0,32,0,5,16,0
0,32,0,5,17,0
0,32,0,5,18,0
0,32,0,5,19,0
0,32,0,5,20,0
0,32,0,5,21,0
0,32,0,5,22,0
0,32,0,6,0,0
0,32,0,6,1,0
0,0,672,6,2,0
0,0,704,6,3,0
0,96,0,6,4,0
0,64,0,6,5,0
0,0,672,6,6,0
0,0,704,6,7,0
0,96,0,6,8,0
0,96,0,6,9,0
0,96,0,6,10,0
0,96,0,6,11,0
0,96,0,6,12,0
0,96,0,6,13,0
0,0,640,6,14,0
0,0,640,6,15,0
0,0,640,6,16,0
0,0,640,6,17,0
0,0,640,6,18,0
0,0,640,6,19,0
0,0,672,6,20,0
0,0,704,6,21,0
0,32,0,6,22,0
0,32,0,7,0,0
0,32,0,7,1,0
0,0,672,7,2,0
0,0,704,7,3,0
0,96,0,7,4,0
0,64,0,7,5,0
0,0,672,7,6,0
0,0,704,7,7,0
0,64,0,7,8,0
0,96,0,7,9,0
0,64,0,7,10,0
0,64,0,7,11,0
0,64,0,7,12,0
0,96,0,7,13,0
0,96,0,7,14,0
0,96,0,7,15,0
0,64,0,7,16,0
0,96,0,7,17,0
0,64,0,7,18,0
0,96,0,7,19,0
0,0,640,7,20,0
0,0,672,7,21,0
0,0,704,7,22,0
0,32,0,8,0,0
0,32,0,8,1,0
0,0,672,8,2,0
0,0,704,8,3,0
0,96,0,8,4,0
0,64,0,8,5,0
0,96,0,8,6,0
0,64,0,8,7,0
0,96,0,8,8,0
0,96,0,8,9,0
0,64,0,8,10,0
0,96,0,8,11,0
0,64,0,8,12,0
0,64,0,8,13,0
0,64,0,8,14,0
0,96,0,8,15,0
0,64,0,8,16,0
0,96,0,8,17,0
0,96,0,8,18,0
0,64,0,8,19,0
0,96,0,8,20,0
0,0,672,8,21,0
0,0,704,8,22,0
0,32,0,9,0,0
0,32,0,9,1,0
0,0,672,9,2,0
0,0,704,9,3,0
0,96,0,9,4,0
0,96,0,9,5,0
0,96,0,9,6,0
0,96,0,9,7,0
0,64,0,9,8,0
0,96,0,9,9,0
0,96,0,9,10,0
0,64,0,9,11,0
0,64,0,9,12,0
0,96,0,9,13,0
0,96,0,9,14,0
0,96,0,9,15,0
0,64,0,9,16,0
0,64,0,9,17,0
0,96,0,9,18,0
0,96,0,9,19,0
0,96,0,9,20,0
0,0,672,9,21,0
0,0,704,9,22,0
0,32,0,10,0,0
0,32,0,10,1,0
0,0,672,10,2,0
0,0,704,10,3,0
0,64,0,10,4,0
0,96,0,10,5,0
0,0,672,10,6,0
0,0,704,10,7,0
0,96,0,10,8,0
0,64,0,10,9,0
0,96,0,10,10,0
0,96,0,10,11,0
0,64,0,10,12,0
0,64,0,10,13,0
0,64,0,10,14,0
0,96,0,10,15,0
0,64,0,10,16,0
0,64,0,10,17,0
0,96,0,10,18,0
0,96,0,10,19,0
0,64,0,10,20,0
0,0,672,10,21,0
0,0,704,10,22,0
0,32,0,11,0,0
0,32,0,11,1,0
0,0,672,11,2,0
0,0,704,11,3,0
0,96,0,11,4,0
0,64,0,11,5,0
0,0,672,11,6,0
0,0,704,11,7,0
0,96,0,11,8,0
0,64,0,11,9,0
0,96,0,11,10,0
0,64,0,11,11,0
0,64,0,11,12,0
0,96,0,11,13,0
0,64,0,11,14,0
0,64,0,11,15,0
0,96,0,11,16,0
0,64,0,11,17,0
0,96,0,11,18,0
0,64,0,11,19,0
0,64,0,11,20,0
0,0,672,11,21,0
0,0,704,11,22,0
0,32,0,12,0,0
0,32,0,12,1,0
0,0,672,12,2,0
0,0,704,12,3,0
0,64,0,12,4,0
0,64,0,12,5,0
0,0,640,12,6,0
0,0,640,12,7,0
0,0,640,12,8,0
0,0,672,12,9,0
0,0,704,12,10,0
0,96,0,12,11,0
0,64,0,12,12,0
0,64,0,12,13,0
0,64,0,12,14,0
0,64,0,12,15,0
0,96,0,12,16,0
0,64,0,12,17,0
0,64,0,12,18,0
0,64,0,12,19,0
0,96,0,12,20,0
0,0,672,12,21,0
0,0,704,12,22,0
0,32,0,13,0,0
0,32,0,13,1,0
0,0,672,13,2,0
0,0,704,13,3,0
0,96,0,13,4,0
0,96,0,13,5,0
0,96,0,13,6,0
0,96,0,13,7,0
0,96,0,13,8,0
0,0,672,13,9,0
0,0,704,13,10,0
0,64,0,13,11,0
0,96,0,13,12,0
0,96,0,13,13,0
0,64,0,13,14,0
0,64,0,13,15,0
0,96,0,13,16,0
0,64,0,13,17,0
0,96,0,13,18,0
0,96,0,13,19,0
0,96,0,13,20,0
0,0,672,13,21,0
0,0,704,13,22,0
0,32,0,14,0,0
0,32,0,14,1,0
0,0,672,14,2,0
0,0,704,14,3,0
0,64,0,14,4,0
0,64,0,14,5,0
0,96,0,14,6,0
0,64,0,14,7,0
0,64,0,14,8,0
0,0,672,14,9,0
0,0,704,14,10,0
0,96,0,14,11,0
0,96,0,14,12,0
0,64,0,14,13,0
0,96,0,14,14,0
0,96,0,14,15,0
0,96,0,14,16,0
0,64,0,14,17,0
0,64,0,14,18,0
0,64,0,14,19,0
0,0,640,14,20,0
0,0,672,14,21,0
0,0,704,14,22,0
0,32,0,15,0,0
0,32,0,15,1,0
0,0,672,15,2,0
0,0,704,15,3,0
0,64,0,15,4,0
0,64,0,15,5,0
0,64,0,15,6,0
0,64,0,15,7,0
0,64,0,15,8,0
0,0,672,15,9,0
0,0,704,15,10,0
0,64,0,15,11,0
0,64,0,15,12,0
0,96,0,15,13,0
0,96,0,15,14,0
0,96,0,15,15,0
0,64,0,15,16,0
0,64,0,15,17,0
0,64,0,15,18,0
0,64,0,15,19,0
0,0,672,15,20,0
0,0,704,15,21,0
0,32,0,15,22,0
0,32,0,16,0,0
0,32,0,16,1,0
0,0,672,16,2,0
0,0,704,16,3,0
0,64,0,16,4,0
0,64,0,16,5,0
0,96,0,16,6,0
0,0,640,16,7,0
0,0,640,16,8,0
0,0,640,16,9,0
0,0,672,16,10,0
0,0,704,16,11,0
0,96,0,16,12,0
0,96,0,16,13,0
0,64,0,16,14,0
0,96,0,16,15,0
0,96,0,16,16,0
0,64,0,16,17,0
0,96,0,16,18,0
0,64,0,16,19,0
0,0,672,16,20,0
0,0,704,16,21,0
0,32,0,16,22,0
0,32,0,17,0,0
0,32,0,17,1,0
0,0,672,17,2,0
0,0,704,17,3,0
0,64,0,17,4,0
0,64,0,17,5,0
0,64,0,17,6,0
0,0,672,17,7,0
0,0,704,17,8,0
0,32,0,17,9,0
0,0,672,17,10,0
0,0,704,17,11,0
0,96,0,17,12,0
0,64,0,17,13,0
0,64,0,17,14,0
0,96,0,17,15,0
0,64,0,17,16,0
0,64,0,17,17,0
0,96,0,17,18,0
0,64,0,17,19,0
0,0,672,17,20,0
0,0,704,17,21,0
0,32,0,17,22,0
0,32,0,18,0,0
0,32,0,18,1,0
0,0,672,18,2,0
0,0,704,18,3,0
0,64,0,18,4,0
0,64,0,18,5,0
0,64,0,18,6,0
0,0,672,18,7,0
0,0,704,18,8,0
0,32,0,18,9,0
0,0,672,18,10,0
0,0,704,18,11,0
0,64,0,18,12,0
0,96,0,18,13,0
0,96,0,18,14,0
0,96,0,18,15,0
0,96,0,18,16,0
0,0,640,18,17,0
0,0,640,18,18,0
0,0,640,18,19,0
0,0,672,18,20,0
0,0,704,18,21,0
0,32,0,18,22,0
0,32,0,19,0,0
0,32,0,19,1,0
0,0,672,19,2,0
0,0,704,19,3,0
0,96,0,19,4,0
0,64,0,19,5,0
0,64,0,19,6,0
0,0,672,19,7,0
0,0,704,19,8,0
0,32,0,19,9,0
0,0,672,19,10,0
0,0,704,19,11,0
0,64,0,19,12,0
0,64,0,19,13,0
0,96,0,19,14,0
0,96,0,19,15,0
0,64,0,19,16,0
0,0,672,19,17,0
0,0,704,19,18,0
0,32,0,19,19,0
0,32,0,19,20,0
0,32,0,19,21,0
0,32,0,19,22,0
0,32,0,20,0,0
0,32,0,20,1,0
0,0,672,20,2,0
0,0,704,20,3,0
0,64,0,20,4,0
0,96,0,20,5,0
0,64,0,20,6,0
0,0,672,20,7,0
0,0,704,20,8,0
0,32,0,20,9,0
0,0,672,20,10,0
0,0,704,20,11,0
0,64,0,20,12,0
0,64,0,20,13,0
0,64,0,20,14,0
0,64,0,20,15,0
0,96,0,20,16,0
0,0,672,20,17,0
0,0,704,20,18,0
0,32,0,20,19,0
0,32,0,20,20,0
0,32,0,20,21,0
0,32,0,20,22,0
0,32,0,21,0,0
0,32,0,21,1,0
0,0,672,21,2,0
0,0,704,21,3,0
0,96,0,21,4,0
0,64,0,21,5,0
0,96,0,21,6,0
0,0,672,21,7,0
0,0,704,21,8,0
0,32,0,21,9,0
0,0,640,21,10,0
0,0,640,21,11,0
0,0,672,21,12,0
0,0,704,21,13,0
0,64,0,21,14,0
0,64,0,21,15,0
0,0,640,21,16,0
0,0,672,21,17,0
0,0,704,21,18,0
0,32,0,21,19,0
0,32,0,21,20,0
0,32,0,21,21,0
0,32,0,21,22,0
0,32,0,22,0,0
0,32,0,22,1,0
0,0,672,22,2,0
0,0,704,22,3,0
0,64,0,22,4,0
0,64,0,22,5,0
0,64,0,22,6,0
0,0,672,22,7,0
0,0,704,22,8,0
0,32,0,22,9,0
0,32,0,22,10,0
0,32,0,22,11,0
0,0,672,22,12,0
0,0,704,22,13,0
0,64,0,22,14,0
0,96,0,22,15,0
0,0,672,22,16,0
0,0,704,22,17,0
0,32,0,22,18,0
0,32,0,22,19,0
0,32,0,22,20,0
0,32,0,22,21,0
0,32,0,22,22,0
0,32,0,23,0,0
0,32,0,23,1,0
0,0,640,23,2,0
0,0,640,23,3,0
0,0,640,23,4,0
0,0,640,23,5,0
0,0,640,23,6,0
0,0,672,23,7,0
0,0,704,23,8,0
0,32,0,23,9,0
0,32,0,23,10,0
0,32,0,23,11,0
0,0,672,23,12,0
0,0,704,23,13,0
0,96,0,23,14,0
0,64,0,23,15,0
0,0,672,23,16,0
0,0,704,23,17,0
0,32,0,23,18,0
0,32,0,23,19,0
0,32,0,23,20,0
0,32,0,23,21,0
0,32,0,23,22,0
1,0,832,2,12,0
1,0,864,2,13,0
1,0,832,2,17,0
1,0,864,2,18,0
1,0,832,2,19,0
1,0,864,2,20,0
1,0,832,2,21,0
1,0,864,2,22,0
1,0,832,3,8,0
1,0,864,3,9,0
1,32,832,3,12,0
1,32,864,3,13,0
1,128,480,3,15,0
1,32,832,3,17,0
1,32,864,3,18,0
1,32,832,3,19,0
1,32,864,3,20,0
1,32,832,3,21,0
1,32,864,3,22,0
1,32,832,4,8,0
1,32,864,4,9,0
1,0,832,4,17,0
1,0,864,4,18,0
1,0,832,4,19,0
1,0,864,4,20,0
1,0,832,4,21,0
1,0,864,4,22,0
1,32,832,5,17,0
1,32,864,5,18,0
1,32,832,5,19,0
1,32,864,5,20,0
1,32,832,5,21,0
1,32,864,5,22,0
1,0,832,19,19,0
1,0,864,19,20,0
1,0,832,19,21,0
1,0,864,19,22,0
1,32,832,20,19,0
1,32,864,20,20,0
1,32,832,20,21,0
1,32,864,20,22,0
1,0,832,21,19,0
1,0,864,21,20,0
1,0,832,22,9,0
1,0,864,22,10,0
1,32,832,22,19,0
1,32,864,22,20,0
1,0,832,22,21,0
1,0,864,22,22,0
1,32,832,23,9,0
1,32,864,23,10,0
1,32,832,23,21,0
1,32,864,23,22,0
::END
